time,tavg,prcp,wdir,wspd,pres
2011-05-24,14.1,0.0,287.0,20.8,1025.7
2011-05-25,15.2,0.0,,9.5,1024.9
2011-05-26,13.7,0.0,232.0,26.4,1011.4
2011-05-27,11.9,6.9,264.0,14.5,1016.5
2011-05-28,12.3,2.3,241.0,18.0,1017.7
2011-05-29,16.2,0.0,250.0,22.3,1015.4
2011-05-30,17.4,0.0,208.0,11.3,1012.0
2011-05-31,13.3,1.3,,,
2011-06-01,14.2,0.0,347.0,12.6,
2011-06-02,17.2,0.0,42.0,20.7,1031.5
2011-06-03,20.5,0.0,55.0,23.0,1027.5
2011-06-04,23.3,0.0,49.0,19.7,1017.5
2011-06-05,19.2,3.0,51.0,12.1,1008.6
2011-06-06,15.5,0.3,296.0,10.3,1004.1
2011-06-07,13.7,1.5,261.0,8.6,1005.9
2011-06-08,13.7,4.8,241.0,16.3,1008.4
2011-06-09,14.2,0.0,249.0,15.3,1014.8
2011-06-10,12.7,0.0,264.0,8.9,1015.6
2011-06-11,12.0,5.1,226.0,12.2,1017.0
2011-06-12,13.7,0.3,190.0,13.0,1018.1
2011-06-13,16.7,0.3,223.0,20.6,1014.6
2011-06-14,18.1,0.5,265.0,7.7,1018.4
2011-06-15,19.1,0.0,207.0,12.5,1016.7
2011-06-16,15.9,9.9,236.0,19.7,1012.4
2011-06-17,13.7,0.0,182.0,14.6,1010.8
2011-06-18,14.3,1.5,246.0,31.1,1004.0
2011-06-19,14.4,5.1,261.0,27.6,1011.5
2011-06-20,14.6,1.5,218.0,14.6,1013.7
2011-06-21,17.8,2.3,247.0,16.8,1013.3
2011-06-22,16.0,0.0,243.0,18.3,1012.5
2011-06-23,15.4,0.5,252.0,24.7,1016.3
2011-06-24,15.3,0.5,272.0,17.8,1022.6
2011-06-25,14.9,1.3,224.0,15.5,1023.6
2011-06-26,20.1,1.8,179.0,9.9,1022.9
2011-06-27,26.3,0.3,146.0,10.8,1015.9
2011-06-28,25.3,0.3,,12.4,1013.3
2011-06-29,17.7,0.5,330.0,19.9,1019.8
2011-06-30,15.2,0.0,,10.3,1024.1
2011-07-01,15.7,0.5,330.0,14.9,1024.7
2011-07-02,15.2,0.3,340.0,12.6,1020.6
2011-07-03,16.2,0.0,343.0,12.2,1017.7
2011-07-04,17.5,0.0,50.0,12.9,1016.9
2011-07-05,21.1,0.0,124.0,8.5,1012.8
2011-07-06,17.6,0.5,236.0,17.5,1008.8
2011-07-07,17.0,2.8,201.0,16.8,1007.8
2011-07-08,16.7,3.3,199.0,19.7,1008.8
2011-07-09,16.9,10.4,234.0,17.1,1013.5
2011-07-10,16.2,0.3,,5.1,1018.8
2011-07-11,18.5,0.0,,7.4,1020.1
2011-07-12,18.2,0.0,24.0,20.0,1014.1
2011-07-13,14.7,4.3,345.0,22.0,1014.7
2011-07-14,13.7,0.5,275.0,19.7,1017.4
2011-07-15,18.0,1.5,262.0,11.7,1018.0
2011-07-16,16.0,0.0,198.0,14.5,1006.6
2011-07-17,15.2,20.8,220.0,23.1,998.2
2011-07-18,14.3,3.8,222.0,24.3,1000.7
2011-07-19,14.9,0.8,287.0,4.1,1003.9
2011-07-20,15.1,3.3,251.0,8.3,1009.1
2011-07-21,17.1,3.8,32.0,12.3,1010.5
2011-07-22,15.6,0.3,354.0,15.8,1014.0
2011-07-23,13.1,6.9,294.0,11.4,1013.0
2011-07-24,16.1,1.3,274.0,18.5,1010.4
2011-07-25,16.3,0.0,198.0,11.0,1009.1
2011-07-26,15.6,0.0,338.0,11.5,1013.6
2011-07-27,15.1,0.3,287.0,11.2,1018.4
2011-07-28,16.8,7.9,335.0,12.8,1020.5
2011-07-29,17.2,0.0,1.0,17.0,1021.7
2011-07-30,14.7,0.0,345.0,12.8,1020.9
2011-07-31,15.7,0.0,270.0,5.6,1018.0
2011-08-01,18.4,0.0,116.0,7.8,1015.3
2011-08-02,21.0,0.0,,8.5,1014.5
2011-08-03,20.7,1.5,331.0,7.0,1014.4
2011-08-04,18.9,0.0,204.0,15.0,1014.0
2011-08-05,18.2,6.1,,9.0,1012.8
2011-08-06,17.1,0.0,204.0,8.8,1005.2
2011-08-07,15.8,16.0,224.0,17.0,1005.6
2011-08-08,15.8,5.3,244.0,24.4,1006.8
2011-08-09,15.7,0.5,304.0,20.9,1019.8
2011-08-10,16.4,0.3,218.0,16.4,1024.0
2011-08-11,17.9,0.0,241.0,22.2,1014.6
2011-08-12,18.4,1.5,,,
2011-08-13,17.8,0.5,214.0,12.8,1009.3
2011-08-14,16.7,28.4,,13.5,1007.6
2011-08-15,16.8,0.3,273.0,8.8,1015.4
2011-08-16,18.3,0.3,241.0,10.5,1018.3
2011-08-17,18.2,0.0,,7.9,1016.5
2011-08-18,18.2,0.3,37.0,14.3,1012.9
2011-08-19,17.7,0.0,298.0,10.8,1017.7
2011-08-20,19.1,0.3,,6.8,1020.0
2011-08-21,22.0,0.0,222.0,15.2,1014.6
2011-08-22,17.1,2.0,352.0,10.1,
2011-08-23,19.6,24.9,180.0,16.1,1013.0
2011-08-24,17.2,9.9,234.0,10.6,1014.6
2011-08-25,17.9,2.5,,9.8,1012.7
2011-08-26,17.2,9.4,179.0,17.5,1005.1
2011-08-27,15.4,2.5,241.0,19.4,1012.3
2011-08-28,14.5,0.3,240.0,17.8,1017.3
2011-08-29,14.2,3.0,265.0,15.2,1017.3
2011-08-30,13.7,0.0,287.0,8.1,1017.1
2011-08-31,13.8,0.0,,5.5,1015.5
2011-09-01,16.4,0.0,64.0,15.0,1014.2
2011-09-02,20.3,0.0,,9.5,1011.9
2011-09-03,22.3,0.0,,7.4,1009.9
2011-09-04,17.2,33.0,228.0,13.1,1009.0
2011-09-05,15.6,3.3,229.0,21.7,1014.4
2011-09-06,15.7,2.0,208.0,28.9,1014.7
2011-09-07,15.2,3.0,252.0,27.3,1012.4
2011-09-08,15.1,1.5,227.0,14.6,1011.6
2011-09-09,18.7,0.3,223.0,11.1,1011.6
2011-09-10,21.5,1.5,168.0,13.7,1007.7
2011-09-11,16.5,0.0,218.0,16.7,1009.3
2011-09-12,17.6,0.5,213.0,25.1,1010.1
2011-09-13,16.0,0.0,234.0,18.0,1014.0
2011-09-14,14.2,0.0,246.0,15.0,1018.7
2011-09-15,13.8,0.3,,5.4,1020.8
2011-09-16,15.4,0.3,116.0,12.1,1015.2
2011-09-17,14.5,0.0,218.0,18.2,1010.1
2011-09-18,12.3,9.9,225.0,16.0,1004.4
2011-09-19,13.3,0.8,265.0,14.4,1012.7
2011-09-20,15.8,0.0,217.0,15.0,1021.5
2011-09-21,15.7,0.0,216.0,15.9,1019.8
2011-09-22,14.6,0.3,252.0,17.1,1020.5
2011-09-23,13.3,0.3,210.0,5.5,1019.6
2011-09-24,14.5,0.3,,3.6,1015.7
2011-09-25,17.2,0.3,,7.6,1017.8
2011-09-26,18.1,0.3,209.0,8.9,1022.2
2011-09-27,17.5,0.0,,3.5,1028.8
2011-09-28,19.1,0.3,88.0,8.2,1027.8
2011-09-29,19.6,0.5,117.0,7.8,1025.3
2011-09-30,18.8,0.0,,5.0,
2011-10-01,19.3,0.5,119.0,4.6,1025.5
2011-10-02,18.6,0.0,,2.6,1025.3
2011-10-03,18.8,0.3,210.0,8.1,1021.8
2011-10-04,17.5,0.0,257.0,20.8,1021.5
2011-10-05,16.6,0.8,231.0,20.7,1020.9
2011-10-06,14.2,0.5,243.0,28.5,1012.2
2011-10-07,11.6,4.6,,,
2011-10-08,10.9,0.8,291.0,20.1,1020.0
2011-10-09,13.5,3.3,210.0,16.7,1019.6
2011-10-10,16.6,8.1,260.0,36.9,1019.4
2011-10-11,15.9,0.0,259.0,29.5,1020.5
2011-10-12,15.4,0.3,260.0,16.7,1021.0
2011-10-13,13.3,2.3,55.0,11.7,1027.5
2011-10-14,9.9,0.0,77.0,13.2,1031.1
2011-10-15,8.4,0.0,88.0,9.3,1027.1
2011-10-16,8.9,0.0,,5.7,1024.0
2011-10-17,12.0,0.0,206.0,12.3,1021.1
2011-10-18,10.9,0.0,239.0,21.4,1012.1
2011-10-19,8.4,3.8,,12.2,1016.7
2011-10-20,6.6,0.5,275.0,11.8,1026.3
2011-10-21,6.2,0.0,188.0,7.9,1027.0
2011-10-22,4.0,0.0,156.0,13.6,1020.2
2011-10-23,8.9,0.0,149.0,14.9,1013.1
2011-10-24,10.3,0.3,128.0,18.2,1002.3
2011-10-25,11.6,5.3,158.0,14.3,999.8
2011-10-26,10.8,4.6,182.0,18.5,1008.6
2011-10-27,12.1,0.0,146.0,12.7,1010.7
2011-10-28,13.8,0.3,,4.3,1020.6
2011-10-29,14.3,0.0,183.0,9.1,1022.8
2011-10-30,12.9,0.3,199.0,11.0,1021.7
2011-10-31,13.2,0.0,166.0,11.6,1017.3
2011-11-01,11.8,0.3,189.0,11.7,1012.4
2011-11-02,11.7,3.0,154.0,14.3,1009.8
2011-11-03,15.3,0.0,155.0,18.6,998.8
2011-11-04,14.3,1.8,164.0,21.0,998.9
2011-11-05,14.4,5.6,68.0,8.1,1004.6
2011-11-06,13.1,1.3,15.0,22.2,1016.5
2011-11-07,10.2,0.0,54.0,18.6,1018.2
2011-11-08,9.7,0.0,102.0,10.4,1015.6
2011-11-09,11.2,0.0,157.0,10.3,1018.5
2011-11-10,9.1,0.3,134.0,8.0,1019.5
2011-11-11,6.9,0.3,161.0,16.1,1019.7
2011-11-12,8.8,0.0,157.0,11.2,1027.0
2011-11-13,7.8,0.3,110.0,9.9,1029.5
2011-11-14,5.9,0.0,113.0,8.6,1024.6
2011-11-15,1.3,0.0,,6.7,1019.8
2011-11-16,1.7,0.0,,11.2,1019.6
2011-11-17,6.3,0.0,178.0,12.3,1021.4
2011-11-18,8.1,0.0,163.0,11.0,1022.0
2011-11-19,6.2,0.5,124.0,7.4,1018.8
2011-11-20,5.0,0.3,,3.2,1019.7
2011-11-21,4.6,0.0,90.0,3.9,1016.7
2011-11-22,8.2,0.3,,3.0,1018.6
2011-11-23,9.2,2.3,261.0,3.6,1027.0
2011-11-24,6.2,0.3,194.0,9.4,1031.0
2011-11-25,8.9,0.0,222.0,18.3,1026.8
2011-11-26,7.2,0.0,207.0,15.6,1029.3
2011-11-27,8.6,0.0,,21.8,1023.2
2011-11-28,4.0,0.3,,10.0,1026.4
2011-11-29,7.8,0.0,193.0,25.0,1015.9
2011-11-30,6.7,0.0,201.0,14.5,1023.8
2011-12-01,10.7,0.8,195.0,27.7,1011.4
2011-12-02,7.7,6.1,257.0,16.9,1012.1
2011-12-03,8.6,0.5,230.0,25.6,1007.0
2011-12-04,8.9,3.0,248.0,15.9,1002.0
2011-12-05,4.9,7.6,258.0,19.7,1006.0
2011-12-06,4.7,0.0,234.0,16.7,1008.8
2011-12-07,7.6,13.7,266.0,29.7,1008.5
2011-12-08,6.9,2.5,217.0,24.9,1016.3
2011-12-09,6.7,2.0,258.0,22.0,
2011-12-10,2.7,0.5,229.0,8.8,1016.2
2011-12-11,4.4,0.0,187.0,13.7,1012.7
2011-12-12,7.1,4.1,229.0,23.6,1006.6
2011-12-13,7.7,7.6,219.0,37.0,996.6
2011-12-14,5.1,21.6,232.0,21.3,998.9
2011-12-15,5.4,14.2,214.0,29.3,1001.8
2011-12-16,5.3,18.0,273.0,32.0,
2011-12-17,3.7,12.7,278.0,16.4,1005.9
2011-12-18,2.5,8.4,289.0,18.3,1013.4
2011-12-19,1.3,2.3,229.0,17.2,1016.7
2011-12-20,5.7,6.6,283.0,20.5,1013.0
2011-12-21,6.2,2.0,228.0,8.8,1018.3
2011-12-22,10.1,2.8,266.0,14.6,1024.3
2011-12-23,8.9,0.0,219.0,22.9,1020.1
2011-12-24,5.8,3.0,276.0,22.5,1027.6
2011-12-25,8.6,0.0,227.0,20.7,1031.5
2011-12-26,9.6,0.3,225.0,16.4,1035.9
2011-12-27,6.5,0.0,197.0,10.1,1035.7
2011-12-28,5.1,0.0,208.0,25.1,1025.2
2011-12-29,6.3,0.3,256.0,24.4,1021.4
2011-12-30,5.6,8.9,274.0,19.3,1017.0
2011-12-31,10.1,7.6,246.0,20.1,1011.9
2012-01-01,12.3,0.0,222.0,27.9,1009.1
2012-01-02,7.2,9.4,239.0,20.3,1010.5
2012-01-03,8.0,0.8,223.0,37.3,1009.8
2012-01-04,7.1,6.6,257.0,27.3,1016.0
2012-01-05,8.9,8.4,288.0,46.4,1002.5
2012-01-06,5.6,6.4,296.0,21.8,1022.0
2012-01-07,8.1,1.3,271.0,23.2,1021.0
2012-01-08,7.4,0.0,287.0,16.2,1025.3
2012-01-09,9.2,0.0,266.0,14.8,1029.6
2012-01-10,9.4,0.0,255.0,11.9,1034.0
2012-01-11,8.8,0.0,241.0,14.1,1034.0
2012-01-12,8.3,0.0,262.0,21.0,1028.2
2012-01-13,3.8,0.0,314.0,11.7,1031.0
2012-01-14,2.6,0.0,349.0,5.5,1030.0
2012-01-15,1.7,0.0,74.0,12.4,1025.8
2012-01-16,0.4,0.0,64.0,11.2,1026.1
2012-01-17,-0.4,0.0,158.0,6.6,1029.8
2012-01-18,1.6,0.0,196.0,16.7,1028.1
2012-01-19,9.1,1.5,256.0,26.3,1019.8
2012-01-20,6.4,4.3,286.0,22.9,1018.8
2012-01-21,9.3,4.6,267.0,27.4,1012.9
2012-01-22,7.5,0.8,277.0,26.8,1013.8
2012-01-23,5.0,0.0,269.0,14.0,1018.3
2012-01-24,3.1,3.0,227.0,11.5,1021.2
2012-01-25,5.4,1.0,172.0,12.3,1018.4
2012-01-26,6.9,1.0,195.0,16.8,1013.7
2012-01-27,4.2,0.8,208.0,12.1,1021.2
2012-01-28,3.3,0.5,100.0,7.0,1026.3
2012-01-29,0.4,0.0,50.0,13.1,1029.9
2012-01-30,-1.1,0.0,115.0,6.4,1026.3
2012-01-31,-1.0,0.0,,13.3,1024.9
2012-02-01,-4.3,0.0,52.0,25.5,1029.7
2012-02-02,-5.4,0.0,51.0,23.4,1032.8
2012-02-03,-5.5,0.0,36.0,14.3,1036.8
2012-02-04,-8.1,1.0,76.0,8.0,1038.7
2012-02-05,-5.2,0.0,166.0,15.3,1030.9
2012-02-06,-2.8,0.0,115.0,6.1,1034.2
2012-02-07,-6.8,0.0,42.0,19.1,1038.8
2012-02-08,-3.7,0.0,51.0,19.5,1038.5
2012-02-09,-4.6,0.0,31.0,11.2,1038.6
2012-02-10,-3.8,0.0,51.0,12.8,1038.4
2012-02-11,-6.1,0.0,40.0,13.1,1035.7
2012-02-12,-4.4,0.0,,5.7,1033.5
2012-02-13,2.3,0.5,291.0,12.2,1025.2
2012-02-14,4.7,3.6,333.0,20.1,1020.5
2012-02-15,6.1,2.5,320.0,30.4,1020.8
2012-02-16,5.7,1.8,293.0,13.8,1026.6
2012-02-17,6.6,0.0,252.0,13.7,1024.3
2012-02-18,7.4,0.5,235.0,22.0,1015.6
2012-02-19,2.2,5.8,303.0,18.7,1021.9
2012-02-20,1.2,0.0,,8.3,1034.0
2012-02-21,4.1,0.0,212.0,12.9,1030.6
2012-02-22,4.7,0.0,210.0,17.5,1027.7
2012-02-23,9.3,0.3,242.0,16.5,1024.2
2012-02-24,9.1,0.0,255.0,19.0,1027.8
2012-02-25,7.6,0.0,304.0,11.4,1027.0
2012-02-26,4.6,0.0,,7.9,1028.2
2012-02-27,4.9,0.0,,10.0,1026.8
2012-02-28,9.2,0.3,247.0,13.3,1025.0
2012-02-29,9.2,0.0,223.0,6.1,1026.1
2012-03-01,8.4,0.0,57.0,8.4,1025.9
2012-03-02,7.9,0.3,83.0,10.4,1025.5
2012-03-03,9.3,0.0,199.0,11.9,1022.1
2012-03-04,7.4,0.0,183.0,15.5,1017.7
2012-03-05,1.6,17.0,281.0,28.1,1014.5
2012-03-06,2.7,39.1,68.0,7.3,1023.1
2012-03-07,3.5,0.3,217.0,18.5,1020.6
2012-03-08,4.9,8.4,296.0,14.0,1029.7
2012-03-09,6.6,0.0,224.0,10.4,1036.7
2012-03-10,10.4,0.0,271.0,11.9,1036.3
2012-03-11,10.3,0.0,331.0,11.1,1036.0
2012-03-12,8.4,0.0,,9.4,1034.2
2012-03-13,8.5,0.3,41.0,10.5,1033.9
2012-03-14,8.3,0.0,75.0,9.4,1031.6
2012-03-15,10.1,0.0,146.0,8.8,1026.0
2012-03-16,10.3,0.0,247.0,12.8,1020.8
2012-03-17,8.8,0.0,194.0,14.1,1015.5
2012-03-18,8.1,1.3,281.0,14.7,1015.8
2012-03-19,7.2,0.0,311.0,10.4,1031.3
2012-03-20,7.4,0.0,240.0,7.2,1035.9
2012-03-21,9.9,0.0,,9.4,1034.5
2012-03-22,12.8,0.0,72.0,13.8,1029.0
2012-03-23,13.7,,,6.1,1026.3
2012-03-24,12.7,0.0,359.0,10.1,1027.2
2012-03-25,10.6,0.0,,,
2012-03-26,12.2,0.0,47.0,11.9,1034.7
2012-03-27,12.5,0.0,68.0,17.3,1034.9
2012-03-28,12.4,0.0,10.0,11.2,1031.7
2012-03-29,10.2,0.0,327.0,10.8,1026.9
2012-03-30,7.9,0.0,,12.7,1023.9
2012-03-31,7.6,0.0,344.0,15.0,1018.1
2012-04-01,5.9,0.0,334.0,10.2,1020.0
2012-04-02,7.7,0.0,,5.3,1011.7
2012-04-03,9.8,0.0,,5.4,1003.5
2012-04-04,8.2,0.0,266.0,10.3,1007.1
2012-04-05,7.5,23.4,70.0,16.9,1015.8
2012-04-06,6.8,0.0,22.0,12.2,1014.5
2012-04-07,6.6,0.3,2.0,14.8,1010.7
2012-04-08,6.5,0.5,275.0,14.4,1014.6
2012-04-09,9.8,1.3,253.0,22.5,1002.8
2012-04-10,8.9,8.1,250.0,20.2,993.3
2012-04-11,7.6,3.3,249.0,15.0,998.4
2012-04-12,6.4,3.0,,6.4,1002.9
2012-04-13,6.8,5.1,,5.0,1005.3
2012-04-14,7.2,0.0,56.0,15.2,1005.9
2012-04-15,6.6,0.5,37.0,26.2,1014.5
2012-04-16,5.4,0.5,24.0,15.3,1023.3
2012-04-17,4.4,0.0,187.0,20.8,1009.1
2012-04-18,7.3,4.1,193.0,23.6,990.7
2012-04-19,7.9,7.6,207.0,23.0,987.6
2012-04-20,8.3,6.9,226.0,15.4,995.0
2012-04-21,7.4,6.6,241.0,17.6,998.5
2012-04-22,8.0,4.3,241.0,18.7,1004.9
2012-04-23,7.8,8.4,187.0,21.0,999.0
2012-04-24,8.1,4.6,208.0,11.7,995.5
2012-04-25,8.6,3.3,175.0,25.4,995.9
2012-04-26,12.1,2.5,204.0,31.4,999.9
2012-04-27,12.4,0.8,,20.1,1013.0
2012-04-28,11.2,3.3,40.0,17.2,1011.1
2012-04-29,13.8,7.1,122.0,23.2,1005.5
2012-04-30,14.3,0.5,121.0,13.0,1013.6
2012-05-01,14.2,7.1,167.0,12.4,1016.0
2012-05-02,9.9,0.0,333.0,12.8,1017.5
2012-05-03,10.7,3.8,229.0,10.4,1011.4
2012-05-04,10.9,0.0,315.0,8.7,1005.8
2012-05-05,8.4,3.3,38.0,17.1,1006.6
2012-05-06,9.2,0.3,55.0,15.9,1011.0
2012-05-07,11.7,0.0,,,
2012-05-08,14.0,2.0,185.0,14.6,1010.1
2012-05-09,16.7,13.0,224.0,16.5,1011.3
2012-05-10,19.8,1.5,206.0,21.2,1014.0
2012-05-11,14.2,0.3,268.0,19.8,1021.8
2012-05-12,10.3,0.0,352.0,15.9,1034.7
2012-05-13,9.9,0.0,,6.9,1032.2
2012-05-14,11.1,0.0,229.0,14.1,1019.2
2012-05-15,8.3,1.0,281.0,17.8,1013.1
2012-05-16,9.1,14.2,309.0,15.0,1024.4
2012-05-17,10.7,0.0,,9.5,1019.6
2012-05-18,13.8,0.0,171.0,16.9,1006.4
2012-05-19,14.5,0.0,193.0,9.2,1010.1
2012-05-20,13.3,2.0,14.0,16.7,1007.6
2012-05-21,11.3,0.0,345.0,22.1,1004.8
2012-05-22,13.3,0.5,332.0,24.4,1010.4
2012-05-23,15.7,0.0,313.0,11.4,1021.2
2012-05-24,20.1,0.0,356.0,10.4,1025.2
2012-05-25,21.3,0.0,65.0,19.9,1023.0
2012-05-26,20.4,0.0,80.0,19.8,1019.4
2012-05-27,21.3,0.0,76.0,11.0,1018.0
2012-05-28,20.7,0.0,346.0,10.8,1017.0
2012-05-29,17.8,0.0,,11.8,1017.2
2012-05-30,16.4,0.0,277.0,8.9,1018.8
2012-05-31,16.2,0.0,272.0,18.8,1018.9
2012-06-01,16.4,0.0,303.0,11.8,1018.9
2012-06-02,15.7,0.0,72.0,15.6,1015.9
2012-06-03,13.7,6.4,61.0,17.7,1007.8
2012-06-04,11.4,6.1,266.0,17.5,1011.7
2012-06-05,11.4,0.0,197.0,10.6,1017.6
2012-06-06,14.9,10.4,211.0,17.8,1006.0
2012-06-07,16.3,3.6,181.0,12.6,1002.4
2012-06-08,15.2,1.5,233.0,30.9,1005.1
2012-06-09,13.2,0.0,247.0,25.3,
2012-06-10,13.7,0.3,171.0,7.8,1010.2
2012-06-11,14.2,1.3,177.0,12.8,1002.1
2012-06-12,13.9,20.6,,9.8,1004.9
2012-06-13,12.3,1.5,4.0,11.3,1015.4
2012-06-14,14.2,0.3,84.0,10.2,1018.3
2012-06-15,15.8,4.1,190.0,17.2,1012.1
2012-06-16,16.6,2.3,229.0,19.6,1013.2
2012-06-17,16.2,0.0,211.0,14.5,1019.0
2012-06-18,15.2,15.0,,14.7,1016.7
2012-06-19,15.0,0.3,,5.2,
2012-06-20,17.9,0.0,,,
2012-06-21,17.8,0.5,155.0,16.1,1008.9
2012-06-22,15.1,5.1,221.0,25.8,1014.7
2012-06-23,15.4,1.5,249.0,17.8,1022.4
2012-06-24,13.9,0.0,222.0,20.3,1015.4
2012-06-25,16.1,5.3,275.0,16.1,1017.9
2012-06-26,17.8,0.0,,8.0,1021.3
2012-06-27,19.8,0.5,255.0,12.8,1019.2
2012-06-28,22.9,0.0,154.0,14.0,1008.1
2012-06-29,18.6,0.3,210.0,15.3,1008.5
2012-06-30,17.6,0.0,226.0,14.1,1011.5
2012-07-01,15.5,11.4,243.0,19.6,1016.8
2012-07-02,17.2,0.0,189.0,11.1,1018.7
2012-07-03,18.4,0.0,185.0,8.9,1016.6
2012-07-04,20.3,0.5,142.0,10.8,1011.7
2012-07-05,19.4,16.3,224.0,9.1,1009.9
2012-07-06,17.0,10.7,220.0,14.3,1009.1
2012-07-07,17.0,2.8,167.0,13.1,1010.1
2012-07-08,16.4,11.9,212.0,16.4,1006.5
2012-07-09,16.8,3.8,236.0,16.1,1011.9
2012-07-10,15.8,0.5,228.0,13.4,1012.5
2012-07-11,15.2,0.5,236.0,21.0,1011.9
2012-07-12,15.3,1.0,240.0,16.0,1013.5
2012-07-13,15.8,11.2,230.0,17.8,1005.1
2012-07-14,15.2,5.1,242.0,19.8,1005.2
2012-07-15,14.6,18.8,271.0,13.1,1014.8
2012-07-16,14.6,1.5,238.0,20.3,1021.9
2012-07-17,17.6,3.3,263.0,24.2,1023.4
2012-07-18,17.4,0.0,250.0,23.1,1017.0
2012-07-19,16.9,0.0,260.0,25.6,1011.3
2012-07-20,15.9,0.0,263.0,9.5,1015.6
2012-07-21,14.9,9.4,,9.5,1022.7
2012-07-22,16.4,0.0,,3.9,1027.6
2012-07-23,19.9,0.0,,5.7,1024.8
2012-07-24,21.8,0.0,,6.3,1018.4
2012-07-25,22.0,0.0,324.0,7.7,1016.1
2012-07-26,21.9,0.3,32.0,5.7,1017.2
2012-07-27,21.5,0.0,20.0,10.3,1012.0
2012-07-28,18.6,22.6,299.0,10.6,1009.4
2012-07-29,15.5,0.0,241.0,15.4,1013.4
2012-07-30,15.2,1.0,242.0,15.7,1016.8
2012-07-31,16.2,5.1,213.0,10.6,1017.5
2012-08-01,19.2,0.5,,8.9,1011.9
2012-08-02,18.8,7.1,,12.1,1012.6
2012-08-03,17.3,0.3,,11.0,1015.4
2012-08-04,17.6,4.3,199.0,11.5,1013.1
2012-08-05,18.4,1.5,195.0,10.2,1009.0
2012-08-06,16.5,0.0,224.0,19.3,1010.9
2012-08-07,16.1,4.1,250.0,16.7,1020.7
2012-08-08,17.1,0.5,,6.5,1024.0
2012-08-09,18.7,1.3,46.0,7.2,1025.6
2012-08-10,18.3,0.0,65.0,10.2,1026.4
2012-08-11,18.7,0.0,73.0,13.9,1021.4
2012-08-12,19.8,0.0,100.0,10.5,1013.2
2012-08-13,19.8,0.0,,7.6,1012.8
2012-08-14,19.7,0.3,,5.3,1012.7
2012-08-15,22.0,0.3,113.0,15.6,1008.7
2012-08-16,19.4,0.0,221.0,11.8,1016.8
2012-08-17,23.7,0.0,159.0,13.0,1017.1
2012-08-18,26.4,0.0,162.0,11.8,1015.2
2012-08-19,25.1,0.0,263.0,8.4,1014.9
2012-08-20,21.1,0.0,268.0,9.1,1019.8
2012-08-21,20.6,0.0,,8.6,1018.2
2012-08-22,17.8,0.0,259.0,15.5,1018.4
2012-08-23,17.1,0.3,,,
2012-08-24,18.1,0.0,,10.3,1007.1
2012-08-25,17.8,2.8,219.0,24.7,1005.2
2012-08-26,16.7,7.6,263.0,23.9,1013.9
2012-08-27,18.0,0.3,172.0,11.7,1017.8
2012-08-28,18.4,0.0,,13.0,1014.5
2012-08-29,17.8,0.8,,14.1,1015.8
2012-08-30,15.6,0.5,237.0,18.7,1016.5
2012-08-31,13.9,5.1,333.0,25.8,1024.6
2012-09-01,13.7,0.0,,6.6,1027.3
2012-09-02,17.1,0.3,238.0,11.3,1025.2
2012-09-03,18.4,0.3,343.0,7.2,1025.2
2012-09-04,18.2,0.3,,5.9,1023.3
2012-09-05,16.8,0.3,8.0,13.0,1024.0
2012-09-06,15.2,0.0,,4.2,1028.0
2012-09-07,16.9,0.3,245.0,7.3,1025.3
2012-09-08,17.3,0.3,206.0,2.7,1021.3
2012-09-09,19.8,0.0,,7.3,1013.7
2012-09-10,19.6,0.0,225.0,12.4,1013.2
2012-09-11,16.3,0.0,244.0,14.3,1013.0
2012-09-12,13.7,1.8,267.0,14.9,1015.2
2012-09-13,14.6,2.5,321.0,16.2,1016.5
2012-09-14,14.8,0.0,243.0,22.1,1014.9
2012-09-15,14.4,0.8,277.0,10.0,1017.8
2012-09-16,15.2,0.3,228.0,8.6,1015.1
2012-09-17,15.9,0.0,235.0,12.2,1013.9
2012-09-18,14.7,0.3,258.0,16.3,1013.3
2012-09-19,11.3,0.5,279.0,14.9,1021.1
2012-09-20,11.4,0.0,,8.6,1022.6
2012-09-21,11.6,0.0,,2.6,1015.9
2012-09-22,11.9,0.3,355.0,11.7,1017.3
2012-09-23,12.0,0.0,72.0,17.3,1011.1
2012-09-24,14.6,3.6,183.0,25.0,992.9
2012-09-25,13.2,1.5,199.0,24.2,994.6
2012-09-26,13.6,5.1,185.0,22.6,996.4
2012-09-27,13.0,2.3,241.0,14.3,1005.6
2012-09-28,13.7,0.0,216.0,16.0,1015.5
2012-09-29,12.8,0.0,260.0,12.7,1017.6
2012-09-30,10.7,0.3,219.0,8.7,1021.6
2012-10-01,13.8,0.3,199.0,16.5,1016.3
2012-10-02,15.1,0.3,214.0,16.8,1013.6
2012-10-03,13.1,0.0,227.0,21.8,1008.8
2012-10-04,12.2,36.8,252.0,13.4,1009.6
2012-10-05,14.8,1.0,227.0,24.7,1009.0
2012-10-06,12.9,1.3,37.0,12.9,
2012-10-07,10.5,5.1,42.0,6.5,1020.5
2012-10-08,9.9,0.0,117.0,8.8,1017.4
2012-10-09,11.9,1.3,46.0,10.0,1014.7
2012-10-10,10.0,0.0,75.0,11.7,1015.6
2012-10-11,11.2,0.0,128.0,11.8,1008.2
2012-10-12,12.4,4.1,238.0,22.8,1006.9
2012-10-13,8.8,0.5,210.0,18.0,1007.2
2012-10-14,7.9,6.1,251.0,9.6,1001.6
